DateTime,month,year,hour,Minutes,Seconds,Defect_Rate
2024-08-29 02:20:45.300,8,2024,2,20.0,45.3,0.13
2024-08-29 02:20:46.200,8,2024,2,20.0,46.2,0.08
2024-08-29 02:20:47.100,8,2024,2,20.0,47.1,0.05
2024-08-29 02:20:48.000,8,2024,2,20.0,48.0,0.09
2024-08-29 02:20:49.000,8,2024,2,20.0,49.0,0.12
2024-08-29 02:20:49.900,8,2024,2,20.0,49.9,0.06
2024-08-29 02:20:50.900,8,2024,2,20.0,50.9,0.12
2024-08-29 02:20:51.700,8,2024,2,20.0,51.7,0.08
2024-08-29 02:20:52.600,8,2024,2,20.0,52.6,0.11
2024-08-29 02:20:53.500,8,2024,2,20.0,53.5,0.1
2024-08-29 02:20:54.400,8,2024,2,20.0,54.4,0.15
2024-08-29 02:20:55.500,8,2024,2,20.0,55.5,0.06
2024-08-29 02:20:56.200,8,2024,2,20.0,56.2,0.14
2024-08-29 02:20:57.200,8,2024,2,20.0,57.2,0.15
2024-08-29 02:20:58.100,8,2024,2,20.0,58.1,0.11
2024-08-29 02:20:59.000,8,2024,2,20.0,59.0,0.09
2024-08-29 02:20:59.900,8,2024,2,20.0,59.9,0.13
2024-08-29 02:21:00.800,8,2024,2,21.0,0.8,0.11
2024-08-29 02:21:01.700,8,2024,2,21.0,1.7,0.09
2024-08-29 02:21:02.600,8,2024,2,21.0,2.6,0.11
2024-08-29 02:21:03.500,8,2024,2,21.0,3.5,0.09
2024-08-29 02:21:04.600,8,2024,2,21.0,4.6,0.06
2024-08-29 02:21:05.400,8,2024,2,21.0,5.4,0.09
2024-08-29 02:21:06.300,8,2024,2,21.0,6.3,0.12
2024-08-29 02:21:07.200,8,2024,2,21.0,7.2,0.09
2024-08-29 02:21:08.100,8,2024,2,21.0,8.1,0.06
2024-08-29 02:21:09.000,8,2024,2,21.0,9.0,0.12
2024-08-29 02:21:09.900,8,2024,2,21.0,9.9,0.09
2024-08-29 02:21:10.800,8,2024,2,21.0,10.8,0.11
2024-08-29 02:21:11.700,8,2024,2,21.0,11.7,0.12
2024-08-29 02:21:12.700,8,2024,2,21.0,12.7,0.06
2024-08-29 02:21:13.600,8,2024,2,21.0,13.6,0.15
2024-08-29 02:21:14.500,8,2024,2,21.0,14.5,0.07
2024-08-29 02:21:15.400,8,2024,2,21.0,15.4,0.13
2024-08-29 02:21:16.300,8,2024,2,21.0,16.3,0.09
2024-08-29 02:21:17.200,8,2024,2,21.0,17.2,0.07
2024-08-29 02:21:18.100,8,2024,2,21.0,18.1,0.07
2024-08-29 02:21:19.000,8,2024,2,21.0,19.0,0.11
2024-08-29 02:21:19.900,8,2024,2,21.0,19.9,0.05
2024-08-29 02:21:20.900,8,2024,2,21.0,20.9,0.07
2024-08-29 02:21:21.800,8,2024,2,21.0,21.8,0.06
2024-08-29 02:21:22.700,8,2024,2,21.0,22.7,0.14
2024-08-29 02:21:23.600,8,2024,2,21.0,23.6,0.15
2024-08-29 02:21:24.500,8,2024,2,21.0,24.5,0.09
2024-08-29 02:21:25.400,8,2024,2,21.0,25.4,0.09
2024-08-29 02:21:26.300,8,2024,2,21.0,26.3,0.05
2024-08-29 02:21:27.200,8,2024,2,21.0,27.2,0.08
2024-08-29 02:21:28.100,8,2024,2,21.0,28.1,0.08
2024-08-29 02:21:29.100,8,2024,2,21.0,29.1,0.05
2024-08-29 02:21:30.000,8,2024,2,21.0,30.0,0.1
2024-08-29 02:21:30.900,8,2024,2,21.0,30.9,0.15
2024-08-29 02:21:31.800,8,2024,2,21.0,31.8,0.08
2024-08-29 02:21:32.700,8,2024,2,21.0,32.7,0.11
2024-08-29 02:21:33.600,8,2024,2,21.0,33.6,0.05
2024-08-29 02:21:34.600,8,2024,2,21.0,34.6,0.09
2024-08-29 02:21:35.400,8,2024,2,21.0,35.4,0.1
2024-08-29 02:21:36.400,8,2024,2,21.0,36.4,0.11
2024-08-29 02:21:37.300,8,2024,2,21.0,37.3,0.1
2024-08-29 02:21:38.200,8,2024,2,21.0,38.2,0.08
2024-08-29 02:21:39.100,8,2024,2,21.0,39.1,0.06
2024-08-29 02:21:40.000,8,2024,2,21.0,40.0,0.06
2024-08-29 02:21:40.900,8,2024,2,21.0,40.9,0.07
2024-08-29 02:21:41.800,8,2024,2,21.0,41.8,0.06
2024-08-29 02:21:42.700,8,2024,2,21.0,42.7,0.12
2024-08-29 02:21:43.600,8,2024,2,21.0,43.6,0.08
2024-08-29 02:21:44.500,8,2024,2,21.0,44.5,0.08
2024-08-29 02:21:45.600,8,2024,2,21.0,45.6,0.06
2024-08-29 02:21:46.400,8,2024,2,21.0,46.4,0.11
2024-08-29 02:21:47.300,8,2024,2,21.0,47.3,0.06
2024-08-29 02:21:48.200,8,2024,2,21.0,48.2,0.05
2024-08-29 02:21:49.100,8,2024,2,21.0,49.1,0.15
2024-08-29 02:21:50.000,8,2024,2,21.0,50.0,0.12
2024-08-29 02:21:50.900,8,2024,2,21.0,50.9,0.05
2024-08-29 02:21:51.800,8,2024,2,21.0,51.8,0.08
2024-08-29 02:21:52.700,8,2024,2,21.0,52.7,0.11
2024-08-29 02:21:53.700,8,2024,2,21.0,53.7,0.13
2024-08-29 02:21:54.600,8,2024,2,21.0,54.6,0.05
2024-08-29 02:21:55.500,8,2024,2,21.0,55.5,0.14
2024-08-29 02:21:56.400,8,2024,2,21.0,56.4,0.09
2024-08-29 02:21:57.300,8,2024,2,21.0,57.3,0.12
2024-08-29 02:21:58.200,8,2024,2,21.0,58.2,0.07
2024-08-29 02:21:59.200,8,2024,2,21.0,59.2,0.08
2024-08-29 02:22:00.000,8,2024,2,22.0,0.0,0.13
2024-08-29 02:22:01.000,8,2024,2,22.0,1.0,0.08
2024-08-29 02:22:01.900,8,2024,2,22.0,1.9,0.1
2024-08-29 02:22:02.800,8,2024,2,22.0,2.8,0.13
2024-08-29 02:22:03.700,8,2024,2,22.0,3.7,0.12
2024-08-29 02:22:04.600,8,2024,2,22.0,4.6,0.15
2024-08-29 02:22:05.500,8,2024,2,22.0,5.5,0.15
2024-08-29 02:22:06.400,8,2024,2,22.0,6.4,0.13
2024-08-29 02:22:07.300,8,2024,2,22.0,7.3,0.08
2024-08-29 02:22:08.200,8,2024,2,22.0,8.2,0.09
2024-08-29 02:22:09.200,8,2024,2,22.0,9.2,0.15
2024-08-29 02:22:10.100,8,2024,2,22.0,10.1,0.05
2024-08-29 02:22:11.000,8,2024,2,22.0,11.0,0.08
2024-08-29 02:22:11.900,8,2024,2,22.0,11.9,0.11
2024-08-29 02:22:12.800,8,2024,2,22.0,12.8,0.09
2024-08-29 02:22:13.700,8,2024,2,22.0,13.7,0.07
2024-08-29 02:22:14.600,8,2024,2,22.0,14.6,0.08
2024-08-29 02:22:15.500,8,2024,2,22.0,15.5,0.12
2024-08-29 02:22:16.500,8,2024,2,22.0,16.5,0.14
2024-08-29 02:22:17.400,8,2024,2,22.0,17.4,0.07
2024-08-29 02:22:18.300,8,2024,2,22.0,18.3,0.14
2024-08-29 02:22:19.200,8,2024,2,22.0,19.2,0.15
2024-08-29 02:22:20.100,8,2024,2,22.0,20.1,0.11
2024-08-29 02:22:21.000,8,2024,2,22.0,21.0,0.06
2024-08-29 02:22:21.900,8,2024,2,22.0,21.9,0.05
2024-08-29 02:22:22.800,8,2024,2,22.0,22.8,0.14
2024-08-29 02:22:23.800,8,2024,2,22.0,23.8,0.05
2024-08-29 02:22:24.700,8,2024,2,22.0,24.7,0.11
2024-08-29 02:22:25.600,8,2024,2,22.0,25.6,0.09
2024-08-29 02:22:26.500,8,2024,2,22.0,26.5,0.11
2024-08-29 02:22:27.400,8,2024,2,22.0,27.4,0.1
2024-08-29 02:22:28.300,8,2024,2,22.0,28.3,0.05
2024-08-29 02:22:29.200,8,2024,2,22.0,29.2,0.06
2024-08-29 02:22:30.100,8,2024,2,22.0,30.1,0.1
2024-08-29 02:22:31.000,8,2024,2,22.0,31.0,0.1
2024-08-29 02:22:31.900,8,2024,2,22.0,31.9,0.06
2024-08-29 02:22:32.900,8,2024,2,22.0,32.9,0.07
2024-08-29 02:22:33.800,8,2024,2,22.0,33.8,0.08
2024-08-29 02:22:34.700,8,2024,2,22.0,34.7,0.11
2024-08-29 02:22:35.600,8,2024,2,22.0,35.6,0.12
2024-08-29 02:22:36.500,8,2024,2,22.0,36.5,0.06
2024-08-29 02:22:37.400,8,2024,2,22.0,37.4,0.11
2024-08-29 02:22:38.500,8,2024,2,22.0,38.5,0.08
2024-08-29 02:22:39.200,8,2024,2,22.0,39.2,0.12
2024-08-29 02:22:40.100,8,2024,2,22.0,40.1,0.05
2024-08-29 02:22:41.100,8,2024,2,22.0,41.1,0.1
2024-08-29 02:22:42.000,8,2024,2,22.0,42.0,0.09
2024-08-29 02:22:42.900,8,2024,2,22.0,42.9,0.09
2024-08-29 02:22:43.800,8,2024,2,22.0,43.8,0.08
2024-08-29 02:22:44.700,8,2024,2,22.0,44.7,0.15
2024-08-29 02:22:45.600,8,2024,2,22.0,45.6,0.07
2024-08-29 02:22:46.500,8,2024,2,22.0,46.5,0.08
2024-08-29 02:22:47.500,8,2024,2,22.0,47.5,0.08
2024-08-29 02:22:48.400,8,2024,2,22.0,48.4,0.08
2024-08-29 02:22:49.300,8,2024,2,22.0,49.3,0.11
2024-08-29 02:22:50.200,8,2024,2,22.0,50.2,0.1
2024-08-29 02:22:51.100,8,2024,2,22.0,51.1,0.06
2024-08-29 02:22:52.000,8,2024,2,22.0,52.0,0.1
2024-08-29 02:22:52.900,8,2024,2,22.0,52.9,0.05
2024-08-29 02:22:53.800,8,2024,2,22.0,53.8,0.1
2024-08-29 02:22:54.700,8,2024,2,22.0,54.7,0.05
2024-08-29 02:22:55.600,8,2024,2,22.0,55.6,0.13
2024-08-29 02:22:56.600,8,2024,2,22.0,56.6,0.11
2024-08-29 02:22:57.500,8,2024,2,22.0,57.5,0.14
2024-08-29 02:22:58.400,8,2024,2,22.0,58.4,0.13
2024-08-29 02:22:59.300,8,2024,2,22.0,59.3,0.05
2024-08-29 02:23:00.200,8,2024,2,23.0,0.2,0.05
2024-08-29 02:23:01.100,8,2024,2,23.0,1.1,0.08
2024-08-29 02:23:02.000,8,2024,2,23.0,2.0,0.15
2024-08-29 02:23:03.100,8,2024,2,23.0,3.1,0.06
2024-08-29 02:23:03.800,8,2024,2,23.0,3.8,0.14
2024-08-29 02:23:04.800,8,2024,2,23.0,4.8,0.11
2024-08-29 02:23:05.700,8,2024,2,23.0,5.7,0.14
2024-08-29 02:23:06.600,8,2024,2,23.0,6.6,0.08
2024-08-29 02:23:07.500,8,2024,2,23.0,7.5,0.13
2024-08-29 02:23:08.400,8,2024,2,23.0,8.4,0.07
2024-08-29 02:23:09.300,8,2024,2,23.0,9.3,0.11
2024-08-29 02:23:10.200,8,2024,2,23.0,10.2,0.09
2024-08-29 02:23:11.100,8,2024,2,23.0,11.1,0.09
2024-08-29 02:23:12.200,8,2024,2,23.0,12.2,0.1
2024-08-29 02:23:13.000,8,2024,2,23.0,13.0,0.12
2024-08-29 02:23:13.900,8,2024,2,23.0,13.9,0.1
2024-08-29 02:23:14.800,8,2024,2,23.0,14.8,0.05
2024-08-29 02:23:15.700,8,2024,2,23.0,15.7,0.15
2024-08-29 02:23:16.800,8,2024,2,23.0,16.8,0.14
2024-08-29 02:23:17.500,8,2024,2,23.0,17.5,0.13
2024-08-29 02:23:18.400,8,2024,2,23.0,18.4,0.12
2024-08-29 02:23:19.300,8,2024,2,23.0,19.3,0.13
2024-08-29 02:23:20.300,8,2024,2,23.0,20.3,0.07
2024-08-29 02:23:21.200,8,2024,2,23.0,21.2,0.14
2024-08-29 02:23:22.100,8,2024,2,23.0,22.1,0.06
2024-08-29 02:23:23.000,8,2024,2,23.0,23.0,0.06
2024-08-29 02:23:23.900,8,2024,2,23.0,23.9,0.14
2024-08-29 02:23:24.800,8,2024,2,23.0,24.8,0.11
2024-08-29 02:23:25.700,8,2024,2,23.0,25.7,0.09
2024-08-29 02:23:26.600,8,2024,2,23.0,26.6,0.13
2024-08-29 02:23:27.500,8,2024,2,23.0,27.5,0.06
2024-08-29 02:23:28.400,8,2024,2,23.0,28.4,0.05
2024-08-29 02:23:29.400,8,2024,2,23.0,29.4,0.05
2024-08-29 02:23:30.300,8,2024,2,23.0,30.3,0.12
2024-08-29 02:23:31.200,8,2024,2,23.0,31.2,0.1
2024-08-29 02:23:32.100,8,2024,2,23.0,32.1,0.1
2024-08-29 02:23:33.000,8,2024,2,23.0,33.0,0.09
2024-08-29 02:23:33.900,8,2024,2,23.0,33.9,0.15
2024-08-29 02:23:34.800,8,2024,2,23.0,34.8,0.08
2024-08-29 02:23:35.700,8,2024,2,23.0,35.7,0.06
2024-08-29 02:23:36.700,8,2024,2,23.0,36.7,0.14
2024-08-29 02:23:37.600,8,2024,2,23.0,37.6,0.09
2024-08-29 02:23:38.500,8,2024,2,23.0,38.5,0.09
2024-08-29 02:23:39.400,8,2024,2,23.0,39.4,0.11
2024-08-29 02:23:40.300,8,2024,2,23.0,40.3,0.11
2024-08-29 02:23:41.200,8,2024,2,23.0,41.2,0.15
2024-08-29 02:23:42.100,8,2024,2,23.0,42.1,0.05
2024-08-29 02:23:43.000,8,2024,2,23.0,43.0,0.12
2024-08-29 02:23:43.900,8,2024,2,23.0,43.9,0.11
2024-08-29 02:23:44.900,8,2024,2,23.0,44.9,0.08
2024-08-29 02:23:45.800,8,2024,2,23.0,45.8,0.08
2024-08-29 02:23:46.700,8,2024,2,23.0,46.7,0.1
2024-08-29 02:23:47.600,8,2024,2,23.0,47.6,0.11
2024-08-29 02:23:48.500,8,2024,2,23.0,48.5,0.07
2024-08-29 02:23:49.400,8,2024,2,23.0,49.4,0.07
2024-08-29 02:23:50.400,8,2024,2,23.0,50.4,0.1
2024-08-29 02:23:51.200,8,2024,2,23.0,51.2,0.14
2024-08-29 02:23:52.100,8,2024,2,23.0,52.1,0.13
2024-08-29 02:23:53.100,8,2024,2,23.0,53.1,0.05
2024-08-29 02:23:54.000,8,2024,2,23.0,54.0,0.13
2024-08-29 02:23:54.900,8,2024,2,23.0,54.9,0.07
2024-08-29 02:23:55.800,8,2024,2,23.0,55.8,0.06
2024-08-29 02:23:56.700,8,2024,2,23.0,56.7,0.05
2024-08-29 02:23:57.600,8,2024,2,23.0,57.6,0.1
2024-08-29 02:23:58.600,8,2024,2,23.0,58.6,0.09
2024-08-29 02:23:59.400,8,2024,2,23.0,59.4,0.05
2024-08-29 02:24:00.300,8,2024,2,24.0,0.3,0.07
2024-08-29 02:24:01.300,8,2024,2,24.0,1.3,0.15
2024-08-29 02:24:02.200,8,2024,2,24.0,2.2,0.12
2024-08-29 02:24:03.100,8,2024,2,24.0,3.1,0.15
2024-08-29 02:24:04.000,8,2024,2,24.0,4.0,0.1
2024-08-29 02:24:04.900,8,2024,2,24.0,4.9,0.14
2024-08-29 02:24:05.800,8,2024,2,24.0,5.8,0.14
2024-08-29 02:24:06.700,8,2024,2,24.0,6.7,0.1
2024-08-29 02:24:07.600,8,2024,2,24.0,7.6,0.06
2024-08-29 02:24:08.500,8,2024,2,24.0,8.5,0.15
2024-08-29 02:24:09.500,8,2024,2,24.0,9.5,0.09
2024-08-29 02:24:10.400,8,2024,2,24.0,10.4,0.1
2024-08-29 02:24:11.300,8,2024,2,24.0,11.3,0.1
2024-08-29 02:24:12.200,8,2024,2,24.0,12.2,0.13
2024-08-29 02:24:13.100,8,2024,2,24.0,13.1,0.14
2024-08-29 02:24:14.000,8,2024,2,24.0,14.0,0.1
2024-08-29 02:24:14.900,8,2024,2,24.0,14.9,0.07
2024-08-29 02:24:15.800,8,2024,2,24.0,15.8,0.11
2024-08-29 02:24:16.800,8,2024,2,24.0,16.8,0.09
2024-08-29 02:24:17.700,8,2024,2,24.0,17.7,0.12
2024-08-29 02:24:18.600,8,2024,2,24.0,18.6,0.09
2024-08-29 02:24:19.500,8,2024,2,24.0,19.5,0.06
2024-08-29 02:24:20.400,8,2024,2,24.0,20.4,0.15
2024-08-29 02:24:21.400,8,2024,2,24.0,21.4,0.11
2024-08-29 02:24:22.200,8,2024,2,24.0,22.2,0.14
2024-08-29 02:24:23.100,8,2024,2,24.0,23.1,0.14
2024-08-29 02:24:24.000,8,2024,2,24.0,24.0,0.05
2024-08-29 02:24:25.000,8,2024,2,24.0,25.0,0.1
2024-08-29 02:24:25.900,8,2024,2,24.0,25.9,0.12
2024-08-29 02:24:26.800,8,2024,2,24.0,26.8,0.13
2024-08-29 02:24:27.700,8,2024,2,24.0,27.7,0.15
2024-08-29 02:24:28.600,8,2024,2,24.0,28.6,0.11
2024-08-29 02:24:29.600,8,2024,2,24.0,29.6,0.14
2024-08-29 02:24:30.400,8,2024,2,24.0,30.4,0.15
2024-08-29 02:24:31.300,8,2024,2,24.0,31.3,0.15
2024-08-29 02:24:32.300,8,2024,2,24.0,32.3,0.05
2024-08-29 02:24:33.200,8,2024,2,24.0,33.2,0.07
2024-08-29 02:24:34.100,8,2024,2,24.0,34.1,0.14
2024-08-29 02:24:35.000,8,2024,2,24.0,35.0,0.07
2024-08-29 02:24:35.900,8,2024,2,24.0,35.9,0.08
2024-08-29 02:24:36.800,8,2024,2,24.0,36.8,0.07
2024-08-29 02:24:37.700,8,2024,2,24.0,37.7,0.05
2024-08-29 02:24:38.600,8,2024,2,24.0,38.6,0.15
2024-08-29 02:24:39.500,8,2024,2,24.0,39.5,0.12
2024-08-29 02:24:40.500,8,2024,2,24.0,40.5,0.06
2024-08-29 02:24:41.400,8,2024,2,24.0,41.4,0.05
2024-08-29 02:24:42.300,8,2024,2,24.0,42.3,0.07
2024-08-29 02:24:43.200,8,2024,2,24.0,43.2,0.12
2024-08-29 02:24:44.100,8,2024,2,24.0,44.1,0.06
2024-08-29 02:24:45.000,8,2024,2,24.0,45.0,0.15
2024-08-29 02:24:45.900,8,2024,2,24.0,45.9,0.08
2024-08-29 02:24:46.900,8,2024,2,24.0,46.9,0.08
2024-08-29 02:24:47.800,8,2024,2,24.0,47.8,0.13
2024-08-29 02:24:48.700,8,2024,2,24.0,48.7,0.07
2024-08-29 02:24:49.600,8,2024,2,24.0,49.6,0.05
2024-08-29 02:24:50.500,8,2024,2,24.0,50.5,0.09
2024-08-29 02:24:51.400,8,2024,2,24.0,51.4,0.09
2024-08-29 02:24:52.300,8,2024,2,24.0,52.3,0.09
2024-08-29 02:24:53.200,8,2024,2,24.0,53.2,0.14
2024-08-29 02:24:54.100,8,2024,2,24.0,54.1,0.06
2024-08-29 02:24:55.000,8,2024,2,24.0,55.0,0.05
2024-08-29 02:24:55.900,8,2024,2,24.0,55.9,0.14
2024-08-29 02:24:56.900,8,2024,2,24.0,56.9,0.13
2024-08-29 02:24:57.800,8,2024,2,24.0,57.8,0.08
2024-08-29 02:24:58.700,8,2024,2,24.0,58.7,0.14
2024-08-29 02:24:59.600,8,2024,2,24.0,59.6,0.11
2024-08-29 02:25:00.500,8,2024,2,25.0,0.5,0.05
2024-08-29 02:25:01.400,8,2024,2,25.0,1.4,0.07
2024-08-29 02:25:02.300,8,2024,2,25.0,2.3,0.15
2024-08-29 02:25:03.200,8,2024,2,25.0,3.2,0.08
2024-08-29 02:25:04.200,8,2024,2,25.0,4.2,0.15
2024-08-29 02:25:05.100,8,2024,2,25.0,5.1,0.08
2024-08-29 02:25:06.000,8,2024,2,25.0,6.0,0.12
2024-08-29 02:25:06.900,8,2024,2,25.0,6.9,0.09
2024-08-29 02:25:07.800,8,2024,2,25.0,7.8,0.12
2024-08-29 02:25:08.700,8,2024,2,25.0,8.7,0.09
2024-08-29 02:25:09.600,8,2024,2,25.0,9.6,0.12
2024-08-29 02:25:10.700,8,2024,2,25.0,10.7,0.06
2024-08-29 02:25:11.500,8,2024,2,25.0,11.5,0.14
2024-08-29 02:25:12.400,8,2024,2,25.0,12.4,0.14
2024-08-29 02:25:13.300,8,2024,2,25.0,13.3,0.09
2024-08-29 02:25:14.200,8,2024,2,25.0,14.2,0.1
2024-08-29 02:25:15.100,8,2024,2,25.0,15.1,0.14
2024-08-29 02:25:16.000,8,2024,2,25.0,16.0,0.15
2024-08-29 02:25:16.900,8,2024,2,25.0,16.9,0.07
2024-08-29 02:25:17.800,8,2024,2,25.0,17.8,0.15
2024-08-29 02:25:18.700,8,2024,2,25.0,18.7,0.05
2024-08-29 02:25:19.600,8,2024,2,25.0,19.6,0.09
2024-08-29 02:25:20.600,8,2024,2,25.0,20.6,0.14
2024-08-29 02:25:21.500,8,2024,2,25.0,21.5,0.11
2024-08-29 02:25:22.400,8,2024,2,25.0,22.4,0.09
2024-08-29 02:25:23.300,8,2024,2,25.0,23.3,0.11
2024-08-29 02:25:24.200,8,2024,2,25.0,24.2,0.05
2024-08-29 02:25:25.100,8,2024,2,25.0,25.1,0.14
2024-08-29 02:25:26.100,8,2024,2,25.0,26.1,0.1
2024-08-29 02:25:27.000,8,2024,2,25.0,27.0,0.09
2024-08-29 02:25:27.800,8,2024,2,25.0,27.8,0.13
2024-08-29 02:25:28.800,8,2024,2,25.0,28.8,0.09
2024-08-29 02:25:29.700,8,2024,2,25.0,29.7,0.1
2024-08-29 02:25:30.600,8,2024,2,25.0,30.6,0.05
2024-08-29 02:25:31.500,8,2024,2,25.0,31.5,0.13
2024-08-29 02:25:32.400,8,2024,2,25.0,32.4,0.08
2024-08-29 02:25:33.300,8,2024,2,25.0,33.3,0.08
2024-08-29 02:25:34.300,8,2024,2,25.0,34.3,0.14
2024-08-29 02:25:35.200,8,2024,2,25.0,35.2,0.05
2024-08-29 02:25:36.100,8,2024,2,25.0,36.1,0.14
2024-08-29 02:25:37.000,8,2024,2,25.0,37.0,0.13
2024-08-29 02:25:37.900,8,2024,2,25.0,37.9,0.07
2024-08-29 02:25:38.800,8,2024,2,25.0,38.8,0.15
2024-08-29 02:25:39.700,8,2024,2,25.0,39.7,0.06
2024-08-29 02:25:40.600,8,2024,2,25.0,40.6,0.11
2024-08-29 02:25:41.500,8,2024,2,25.0,41.5,0.12
2024-08-29 02:25:42.400,8,2024,2,25.0,42.4,0.11
2024-08-29 02:25:43.300,8,2024,2,25.0,43.3,0.13
2024-08-29 02:25:44.200,8,2024,2,25.0,44.2,0.12
2024-08-29 02:25:45.200,8,2024,2,25.0,45.2,0.13
2024-08-29 02:25:46.100,8,2024,2,25.0,46.1,0.05
2024-08-29 02:25:47.000,8,2024,2,25.0,47.0,0.11
2024-08-29 02:25:47.900,8,2024,2,25.0,47.9,0.05
2024-08-29 02:25:48.800,8,2024,2,25.0,48.8,0.09
2024-08-29 02:25:49.700,8,2024,2,25.0,49.7,0.08
2024-08-29 02:25:50.700,8,2024,2,25.0,50.7,0.07
2024-08-29 02:25:51.500,8,2024,2,25.0,51.5,0.12
2024-08-29 02:25:52.500,8,2024,2,25.0,52.5,0.05
2024-08-29 02:25:53.400,8,2024,2,25.0,53.4,0.09
2024-08-29 02:25:54.300,8,2024,2,25.0,54.3,0.08
2024-08-29 02:25:55.200,8,2024,2,25.0,55.2,0.14
2024-08-29 02:25:56.100,8,2024,2,25.0,56.1,0.07
2024-08-29 02:25:57.100,8,2024,2,25.0,57.1,0.1
2024-08-29 02:25:57.900,8,2024,2,25.0,57.9,0.06
2024-08-29 02:25:58.800,8,2024,2,25.0,58.8,0.05
2024-08-29 02:25:59.700,8,2024,2,25.0,59.7,0.14
2024-08-29 02:26:00.800,8,2024,2,26.0,0.8,0.15
2024-08-29 02:26:01.600,8,2024,2,26.0,1.6,0.13
2024-08-29 02:26:02.500,8,2024,2,26.0,2.5,0.08
2024-08-29 02:26:03.400,8,2024,2,26.0,3.4,0.11
2024-08-29 02:26:04.300,8,2024,2,26.0,4.3,0.15
2024-08-29 02:26:05.200,8,2024,2,26.0,5.2,0.11
2024-08-29 02:26:06.100,8,2024,2,26.0,6.1,0.12
2024-08-29 02:26:07.000,8,2024,2,26.0,7.0,0.06
2024-08-29 02:26:07.900,8,2024,2,26.0,7.9,0.13
2024-08-29 02:26:08.900,8,2024,2,26.0,8.9,0.12
2024-08-29 02:26:09.900,8,2024,2,26.0,9.9,0.09
2024-08-29 02:26:10.700,8,2024,2,26.0,10.7,0.08
2024-08-29 02:26:11.600,8,2024,2,26.0,11.6,0.05
2024-08-29 02:26:12.500,8,2024,2,26.0,12.5,0.15
2024-08-29 02:26:13.400,8,2024,2,26.0,13.4,0.06
2024-08-29 02:26:14.300,8,2024,2,26.0,14.3,0.05
2024-08-29 02:26:15.200,8,2024,2,26.0,15.2,0.13
2024-08-29 02:26:16.200,8,2024,2,26.0,16.2,0.12
2024-08-29 02:26:17.100,8,2024,2,26.0,17.1,0.07
2024-08-29 02:26:18.000,8,2024,2,26.0,18.0,0.13
2024-08-29 02:26:18.900,8,2024,2,26.0,18.9,0.09
2024-08-29 02:26:19.800,8,2024,2,26.0,19.8,0.07
2024-08-29 02:26:20.700,8,2024,2,26.0,20.7,0.06
2024-08-29 02:26:21.600,8,2024,2,26.0,21.6,0.12
2024-08-29 02:26:22.500,8,2024,2,26.0,22.5,0.06
2024-08-29 02:26:23.600,8,2024,2,26.0,23.6,0.12
2024-08-29 02:26:24.300,8,2024,2,26.0,24.3,0.08
2024-08-29 02:26:25.300,8,2024,2,26.0,25.3,0.12
2024-08-29 02:26:26.200,8,2024,2,26.0,26.2,0.11
2024-08-29 02:26:27.100,8,2024,2,26.0,27.1,0.1
2024-08-29 02:26:28.000,8,2024,2,26.0,28.0,0.13
2024-08-29 02:26:28.900,8,2024,2,26.0,28.9,0.05
2024-08-29 02:26:29.800,8,2024,2,26.0,29.8,0.09
2024-08-29 02:26:30.700,8,2024,2,26.0,30.7,0.12
2024-08-29 02:26:31.700,8,2024,2,26.0,31.7,0.1
2024-08-29 02:26:32.600,8,2024,2,26.0,32.6,0.07
2024-08-29 02:26:33.500,8,2024,2,26.0,33.5,0.13
2024-08-29 02:26:34.400,8,2024,2,26.0,34.4,0.09
2024-08-29 02:26:35.300,8,2024,2,26.0,35.3,0.05
2024-08-29 02:26:36.200,8,2024,2,26.0,36.2,0.08
2024-08-29 02:26:37.100,8,2024,2,26.0,37.1,0.09
2024-08-29 02:26:38.000,8,2024,2,26.0,38.0,0.08
2024-08-29 02:26:38.900,8,2024,2,26.0,38.9,0.06
2024-08-29 02:26:39.800,8,2024,2,26.0,39.8,0.13
2024-08-29 02:26:40.800,8,2024,2,26.0,40.8,0.09
2024-08-29 02:26:41.700,8,2024,2,26.0,41.7,0.11
2024-08-29 02:26:42.600,8,2024,2,26.0,42.6,0.15
2024-08-29 02:26:43.500,8,2024,2,26.0,43.5,0.09
2024-08-29 02:26:44.400,8,2024,2,26.0,44.4,0.09
2024-08-29 02:26:45.300,8,2024,2,26.0,45.3,0.11
2024-08-29 02:26:46.200,8,2024,2,26.0,46.2,0.12
2024-08-29 02:26:47.100,8,2024,2,26.0,47.1,0.11
2024-08-29 02:26:48.000,8,2024,2,26.0,48.0,0.05
2024-08-29 02:26:49.000,8,2024,2,26.0,49.0,0.05
2024-08-29 02:26:49.900,8,2024,2,26.0,49.9,0.06
2024-08-29 02:26:50.900,8,2024,2,26.0,50.9,0.11
2024-08-29 02:26:51.700,8,2024,2,26.0,51.7,0.05
2024-08-29 02:26:52.600,8,2024,2,26.0,52.6,0.12
2024-08-29 02:26:53.500,8,2024,2,26.0,53.5,0.1
2024-08-29 02:26:54.400,8,2024,2,26.0,54.4,0.13
2024-08-29 02:26:55.300,8,2024,2,26.0,55.3,0.1
2024-08-29 02:26:56.200,8,2024,2,26.0,56.2,0.08
2024-08-29 02:26:57.200,8,2024,2,26.0,57.2,0.1
2024-08-29 02:26:58.100,8,2024,2,26.0,58.1,0.07
